,idle_time,round_time,return_train,episode_length_train,_runtime,return_test,training_step_duration,loss_critic,memory_len,loss_actor,sampling_duration,_timestamp,episode_length_test,_step
238,0.0,9.0131421089,0.089999998,88,4561.527738332748,0,0.0251793063,0.0189655913,61792,0.3311359242,0.0197613156,1716595455.7387924,0,494
239,0.0,8.8025186062,0.0199999996,81,4561.528738021851,0,0.0249176598,0.0186351468,61956,0.3271597514,0.0189904511,1716595455.739792,0,496
240,0.0,8.7500855923,6.0599998962,258,4561.529246807098,0,0.0249118865,0.0188861738,62215,0.3268725687,0.0187387705,1716595455.740301,0,497
241,0.0,8.9677994251,0.1899999958,90,4561.529246807098,0,0.0247669065,0.0189406997,62306,0.3222938489,0.0199793875,1716595455.740301,0,498
242,0.0,8.8079557419,0.0099999998,81,5492.419929742813,0,0.0249028039,0.0190835395,62552,0.3199982396,0.0190518343,1716596386.6309838,0,500
243,0.0,8.9373681545,0.2799999937,81,5492.421432495117,0,0.0249832261,0.0183456554,62817,0.3108497998,0.019543736,1716596386.6324866,0,503
244,0.0,8.8986861706,0.1699999962,81,5492.421432495117,0,0.025222429,0.0174245187,63190,0.3013356739,0.0191674566,1716596386.6324866,0,504
245,0.0,9.5479540825,1.78999996,120,5492.421432495117,0,0.0266351771,0.0188824507,63311,0.2994462521,0.0210144472,1716596386.6324866,0,505
246,0.0,8.8818378448,6.4999998845,350,5492.422441244125,0,0.0247354198,0.0182468886,63757,0.2919415688,0.0195226812,1716596386.6334953,0,508
247,0.0,9.1575708389,6.4999998845,350,5492.422441244125,0,0.0256495357,0.0166464469,63757,0.2924190827,0.0200231886,1716596386.6334953,0,509
248,0.0,9.1506018639,3.1499999315,194,5492.423441648483,0,0.02544963,0.0197098255,64226,0.283575048,0.0201577663,1716596386.6344957,0,511
249,0.0,8.8476788998,0.0,81,5492.423441648483,0,0.0247831655,0.0195592613,64308,0.284510343,0.0193575835,1716596386.6344957,0,512
250,0.0,8.9192707539,3.9199999683,152,5492.423441648483,0,0.025077796,0.0198547456,64461,0.2788290345,0.0194229782,1716596386.6344957,0,513
251,0.0,9.4846000671,2.409999948,164,5492.423441648483,0,0.0265477884,0.0186405339,64626,0.2788672787,0.020777297,1716596386.6344957,0,514
252,0.0,9.0469806194,1.1599999778,96,5492.424440383911,0,0.0249168563,0.0187646493,64723,0.2754340563,0.0201893973,1716596386.6354945,0,516
253,0.0,9.5437889099,1.1599999778,96,5492.424440383911,0,0.0264912796,0.0170301264,64723,0.2700065999,0.0211216629,1716596386.6354945,0,517
254,0.0,8.7718546391,13.6999998391,447,5492.424440383911,0,0.0246507335,0.0176316741,65171,0.2645275508,0.0190857327,1716596386.6354945,0,518
255,0.0,8.9377379417,5.5199999027,323,5492.425945997238,0,0.0250882089,0.0170388032,65495,0.2542668416,0.0195026207,1716596386.637,0,521
256,0.0,9.0279517174,0.0799999982,81,5492.425945997238,0,0.0252407825,0.0161352292,65877,0.2543094506,0.0198086381,1716596386.637,0,522
257,0.0,9.2338991165,2.6099999696,142,5492.425945997238,0,0.0257602692,0.0166894567,66020,0.2505994868,0.0203135157,1716596386.637,0,523
258,0.0,8.6008174419,0.7199999839,126,5492.426953315735,0,0.0241604817,0.0172531264,66147,0.2460660363,0.0187518632,1716596386.6380074,0,524
259,0.0,9.6222183704,0.5099999886,81,5492.427730321884,0,0.0266211486,0.0166682408,66387,0.2429082244,0.0213979125,1716596386.6387844,0,526
260,0.0,8.6247115135,0.2199999951,109,5492.427730321884,0,0.0238545346,0.0159927874,66497,0.2417224642,0.019136374,1716596386.6387844,0,527
261,0.0,8.9181425571,0.2199999951,109,5492.428736448288,0,0.0252552843,0.0163317647,66497,0.2362470684,0.01922647,1716596386.6397905,0,528
262,0.0,8.8864827156,0.0599999987,81,5492.429736852646,0,0.0250876498,0.0167509219,67072,0.2265514267,0.019246732,1716596386.640791,0,532
263,0.0010092258,9.4001224041,1.5399999656,165,5492.430738210678,0,0.0259115016,0.0162409353,67715,0.2145978772,0.0210113394,1716596386.6417923,0,535
264,0.0,9.6602487564,0.0,81,5492.432257175446,0,0.0266411686,0.0170518445,68171,0.2075647112,0.0215497625,1716596386.6433113,0,538
265,0.0010004044,9.3907675743,0.0499999989,81,5492.432257175446,0,0.0261125851,0.0172678381,68253,0.210248537,0.020727911,1716596386.6433113,0,539
266,0.0,9.053178072,0.0499999989,81,5492.433255910873,0,0.0255035222,0.0154497388,68253,0.1999873758,0.0196596825,1716596386.64431,0,540
267,0.0,9.570797205,2.3899999522,115,5492.4342567920685,0,0.0266478372,0.0164253597,69050,0.1795731162,0.0211305547,1716596386.6453109,0,545
268,0.0,9.3253931999,5.5999998972,251,5492.4342567920685,0,0.0260053444,0.0163923261,69302,0.1762797153,0.0205235255,1716596386.6453109,0,546
269,0.0,9.784403801,2.7199999392,216,5492.435258388519,0,0.0271941626,0.0166349379,69726,0.1731450171,0.0216302276,1716596386.6463125,0,549
270,0.0,9.2366058826,0.3099999931,84,5492.436257600784,0,0.0258179045,0.015198782,69811,0.1658416126,0.0202554584,1716596386.6473117,0,551
271,0.0,9.5554418564,14.5799998399,480,5492.436257600784,0,0.0261245573,0.0174803145,70292,0.1587382159,0.0215338755,1716596386.6473117,0,552
272,0.0,8.7470932007,14.5799998399,480,5492.437259197235,0,0.0244791901,0.0165318558,70292,0.1551703267,0.0191736424,1716596386.6483133,0,554
273,0.0,9.0340764523,23.0799998082,651,5492.4382584095,0,0.0253090715,0.0158848245,70944,0.1404404806,0.0197753477,1716596386.6493125,0,556
274,0.0,9.6766042709,23.0799998082,651,5492.4382584095,0,0.02648489,0.015930575,70944,0.1341181996,0.0217905545,1716596386.6493125,0,557
275,0.0,8.8974988461,16.1099998802,348,5492.439257860184,0,0.0250860226,0.016055451,71293,0.1306818556,0.0192803502,1716596386.650312,0,559
276,0.0,8.8322679996,4.429999901,290,5492.439257860184,0,0.0249466145,0.0151194646,71584,0.1275984072,0.0191190326,1716596386.650312,0,560
277,0.0,9.5642564297,0.2499999944,96,5492.439257860184,0,0.0262334466,0.0151864389,71681,0.1188184073,0.0215102482,1716596386.650312,0,561
278,0.0,9.5142366886,1.3499999698,164,5492.439257860184,0,0.0262900794,0.0145006547,71846,0.1180434095,0.0211719668,1716596386.650312,0,562
279,0.0,9.3358535767,1.3499999698,164,5492.4407658576965,0,0.0258536088,0.0158619098,71846,0.1153704187,0.0207380283,1716596386.65182,0,563
280,0.0,9.1197280884,1.3499999698,164,5492.4407658576965,0,0.0256787229,0.0150468158,71846,0.1061717154,0.0198196685,1716596386.65182,0,564
281,0.0,9.1194298267,11.5399997737,567,5492.4407658576965,0,0.0254498875,0.0153833356,72414,0.1090210304,0.0200090301,1716596386.65182,0,565
282,0.0,9.5854198933,2.8599999398,149,5492.4417769908905,0,0.0261430681,0.0158849852,72564,0.1045262422,0.0216710138,1716596386.652831,0,566
283,0.0,8.7526140213,2.8599999398,149,5492.4417769908905,0,0.024396472,0.0147166194,72564,0.1036572742,0.0192512405,1716596386.652831,0,567
284,0.0,9.9633791447,2.8599999398,149,5492.4417769908905,0,0.0276613748,0.0155405907,72564,0.0957956846,0.0220385993,1716596386.652831,0,568
285,0.0,9.0023589134,16.0599998739,365,5492.442775249481,0,0.0251685619,0.0152553903,72930,0.09217268,0.0197529852,1716596386.6538293,0,569
286,0.0,8.8324389458,14.6799998619,318,5492.444789648056,0,0.0248058927,0.0139287714,73249,0.0712951699,0.0192736363,1716596386.6558437,0,573
287,0.0,9.7553107738,21.3799997289,741,5492.444789648056,0,0.0268320286,0.0154432021,73991,0.0640471231,0.0218289208,1716596386.6558437,0,575
288,0.0,9.6070775986,14.2199999299,208,5492.445787191391,0,0.0266794324,0.0146433558,74200,0.0554399213,0.0212733316,1716596386.6568413,0,576
289,0.0,8.2837307453,15.969999956,284,5492.44778418541,0,0.023434763,0.014871542,74871,0.0252180194,0.0178969085,1716596386.6588383,0,581
290,0.0,8.9352180958,15.969999956,284,5492.44778418541,0,0.0254673767,0.0161483509,74871,0.0243042348,0.0191384161,1716596386.6588383,0,582
291,0.0,9.3998658657,1.879999958,130,5492.448783636093,0,0.0258051884,0.0151598119,75465,0.0100791639,0.021102711,1716596386.6598377,0,584
292,0.0,8.8734762669,10.9399998672,364,5492.449789762497,0,0.0249358809,0.0139319925,75830,-0.0024676638,0.0193337965,1716596386.6608438,0,586
293,0.0,9.7899513245,10.9399998672,364,5492.449789762497,0,0.0273342955,0.0144687196,75830,-0.0016946688,0.0215077484,1716596386.6608438,0,587
294,0.0,9.5528974533,15.4899999611,269,5492.450784921646,0,0.0270241535,0.015118826,76100,-0.0181179473,0.0206526721,1716596386.661839,0,590
295,0.0,10.512761116,11.2099997941,585,5492.452301502228,0,0.0250225055,0.0143484359,77085,-0.0357119836,0.0274386704,1716596386.6633556,0,594
296,0.0,9.1226489544,14.5199998729,336,5492.453300714493,0,0.0250135922,0.0150573206,77851,-0.0645057172,0.0204894006,1716596386.6643548,0,598
297,0.0,9.5193912983,14.5199998729,336,5492.453300714493,0,0.0266803849,0.0148730104,77851,-0.0677404014,0.0208089721,1716596386.6643548,0,599
298,0.0,9.6465742588,6.8399999347,246,6452.799209833145,0,0.027125057,0.0141409931,78098,-0.0728869302,0.0209875762,1716597347.010264,0,600
299,0.0,11.2757284641,15.7199999653,302,6452.803209781647,0,0.0268133736,0.0152107584,79710,-0.1320867378,0.0294271219,1716597347.0142639,0,609
300,0.0,11.1853067875,15.7199999653,302,6452.803209781647,0,0.0261999178,0.01472099,79710,-0.1419540336,0.0296213651,1716597347.0142639,0,610
301,0.0,10.4473659992,15.7199999653,302,6452.804511547089,0,0.0248661351,0.0152291652,79710,-0.1424210006,0.0272755766,1716597347.0155656,0,611
302,0.0,9.5964348316,15.7199999653,302,6452.804511547089,0,0.0268158174,0.0151514203,79710,-0.1495486295,0.0210736406,1716597347.0155656,0,612
303,0.0,9.5448858738,27.4399996623,893,6452.804511547089,0,0.0266752982,0.0142595294,80604,-0.1522624862,0.0209036863,1716597347.0155656,0,613
304,0.0,9.8190641403,27.4399996623,893,6452.805511474609,0,0.0270423365,0.014971383,80604,-0.1575907811,0.0219472277,1716597347.0165656,0,614
305,0.0,9.7203404903,27.4399996623,893,6452.805511474609,0,0.0271931803,0.0140170717,80604,-0.1682626199,0.0212707019,1716597347.0165656,0,616
306,0.0,9.5905992985,148.2899997998,665,6452.806512594223,0,0.0264376545,0.0160235657,81270,-0.1951075944,0.0214301848,1716597347.0175667,0,618
307,0.0,9.5234553814,14.2699999344,279,6452.806512594223,0,0.0263087082,0.2431643033,81550,-0.1900689935,0.0211884665,1716597347.0175667,0,619
308,0.0,8.7817120552,14.2699999344,279,6452.806512594223,0,0.0247924292,0.2221969841,81550,-0.1995787242,0.0190121961,1716597347.0175667,0,620
309,0.0,9.584053278,24.919999795,576,6452.808020114899,0,0.0262746239,0.6030105333,82127,-0.2265287566,0.0215278411,1716597347.0190742,0,623
310,0.0,8.8972945213,24.919999795,576,6452.809032440186,0,0.0252121639,0.2115696994,82127,-0.2529155039,0.0191889787,1716597347.0200865,0,625
311,0.0,9.4997491837,15.6899999715,243,6452.811029911041,0,0.0265369296,0.0202958449,83010,-0.2927892386,0.0208641303,1716597347.022084,0,629
